county,precinct,office,district,party,candidate,votes,percent
Benton,PRECINCT 11,Secretary of State,,DEM,PAUL DAMIAN WELLS,55,10.19%
Benton,PRECINCT 11,Secretary of State,,DEM,Write-Ins,2,0.37%
Benton,PRECINCT 11,Secretary of State,,DEM,Total,503,
Benton,PRECINCT 11,Secretary of State,,DEM,Under-Votes,37,6.85%
Benton,PRECINCT 11,Secretary of State,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 11,Secretary of State,,DEM,Total Votes Cast,540,
Benton,PRECINCT 12,Secretary of State,,DEM,BILL BRADBURY,26,72.22%
Benton,PRECINCT 12,Secretary of State,,DEM,PAUL DAMIAN WELLS,5,13.89%
Benton,PRECINCT 12,Secretary of State,,DEM,Write-Ins,0,0.00%
Benton,PRECINCT 12,Secretary of State,,DEM,Total,31,
Benton,PRECINCT 12,Secretary of State,,DEM,Under-Votes,5,13.89%
Benton,PRECINCT 12,Secretary of State,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 12,Secretary of State,,DEM,Total Votes Cast,36,
Benton,PRECINCT 13,Secretary of State,,DEM,BILL BRADBURY,37,78.72%
Benton,PRECINCT 13,Secretary of State,,DEM,PAUL DAMIAN WELLS,9,19.15%
Benton,PRECINCT 13,Secretary of State,,DEM,Write-Ins,0,0.00%
Benton,PRECINCT 13,Secretary of State,,DEM,Total,46,
Benton,PRECINCT 13,Secretary of State,,DEM,Under-Votes,1,2.13%
Benton,PRECINCT 13,Secretary of State,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 13,Secretary of State,,DEM,Total Votes Cast,47,
Benton,PRECINCT 14,Secretary of State,,DEM,BILL BRADBURY,71,68.27%
Benton,PRECINCT 14,Secretary of State,,DEM,PAUL DAMIAN WELLS,19,18.27%
Benton,PRECINCT 14,Secretary of State,,DEM,Write-Ins,2,1.92%
Benton,PRECINCT 14,Secretary of State,,DEM,Total,92,
Benton,PRECINCT 14,Secretary of State,,DEM,Under-Votes,11,10.58%
Benton,PRECINCT 14,Secretary of State,,DEM,Over-Votes,1,0.96%
Benton,PRECINCT 14,Secretary of State,,DEM,Total Votes Cast,104,
Benton,PRECINCT 15,Secretary of State,,DEM,BILL BRADBURY,468,84.48%
Benton,PRECINCT 15,Secretary of State,,DEM,PAUL DAMIAN WELLS,46,8.30%
Benton,PRECINCT 15,Secretary of State,,DEM,Write-Ins,1,0.18%
Benton,PRECINCT 15,Secretary of State,,DEM,Total,515,
Benton,PRECINCT 15,Secretary of State,,DEM,Under-Votes,39,7.04%
Benton,PRECINCT 15,Secretary of State,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 15,Secretary of State,,DEM,Total Votes Cast,554,
Benton,PRECINCT 16,Secretary of State,,DEM,BILL BRADBURY,306,85.00%
Benton,PRECINCT 16,Secretary of State,,DEM,PAUL DAMIAN WELLS,26,7.22%
Benton,PRECINCT 16,Secretary of State,,DEM,Write-Ins,0,0.00%
Benton,PRECINCT 16,Secretary of State,,DEM,Total,332,
Benton,PRECINCT 16,Secretary of State,,DEM,Under-Votes,28,7.78%
Benton,PRECINCT 16,Secretary of State,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 16,Secretary of State,,DEM,Total Votes Cast,360,
Benton,PRECINCT 17,Secretary of State,,DEM,BILL BRADBURY,636,84.02%
Benton,PRECINCT 17,Secretary of State,,DEM,PAUL DAMIAN WELLS,60,7.93%
Benton,PRECINCT 17,Secretary of State,,DEM,Write-Ins,2,0.26%
Benton,PRECINCT 17,Secretary of State,,DEM,Total,698,
Benton,PRECINCT 17,Secretary of State,,DEM,Under-Votes,59,7.79%
Benton,PRECINCT 17,Secretary of State,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 17,Secretary of State,,DEM,Total Votes Cast,757,
Benton,PRECINCT 18,Secretary of State,,DEM,BILL BRADBURY,165,85.05%
Benton,PRECINCT 18,Secretary of State,,DEM,PAUL DAMIAN WELLS,12,6.19%
Benton,PRECINCT 18,Secretary of State,,DEM,Write-Ins,4,2.06%
Benton,PRECINCT 18,Secretary of State,,DEM,Total,181,
Benton,PRECINCT 18,Secretary of State,,DEM,Under-Votes,13,6.70%
Benton,PRECINCT 18,Secretary of State,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 18,Secretary of State,,DEM,Total Votes Cast,194,
Benton,PRECINCT 19,Secretary of State,,DEM,BILL BRADBURY,384,82.58%
Benton,PRECINCT 19,Secretary of State,,DEM,PAUL DAMIAN WELLS,36,7.74%
Benton,PRECINCT 19,Secretary of State,,DEM,Write-Ins,2,0.43%
Benton,PRECINCT 19,Secretary of State,,DEM,Total,422,
Benton,PRECINCT 19,Secretary of State,,DEM,Under-Votes,43,9.25%
Benton,PRECINCT 19,Secretary of State,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 19,Secretary of State,,DEM,Total Votes Cast,465,
Benton,PRECINCT 20,Secretary of State,,DEM,BILL BRADBURY,194,79.51%
Benton,PRECINCT 20,Secretary of State,,DEM,PAUL DAMIAN WELLS,27,11.07%
Benton,PRECINCT 20,Secretary of State,,DEM,Write-Ins,5,2.05%
Benton,PRECINCT 20,Secretary of State,,DEM,Total,226,
Benton,PRECINCT 20,Secretary of State,,DEM,Under-Votes,18,7.38%
Benton,PRECINCT 20,Secretary of State,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 20,Secretary of State,,DEM,Total Votes Cast,244,
Benton,PRECINCT 01,Secretary of State,,REP,FRED GRANUM,122,22.80%
Benton,PRECINCT 01,Secretary of State,,REP,BETSY L. CLOSE,352,65.79%
Benton,PRECINCT 01,Secretary of State,,REP,Write-Ins,5,0.93%
Benton,PRECINCT 01,Secretary of State,,REP,Total,479,
Benton,PRECINCT 01,Secretary of State,,REP,Under-Votes,56,10.47%
Benton,PRECINCT 01,Secretary of State,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 01,Secretary of State,,REP,Total Votes Cast,535,
Benton,PRECINCT 02,Secretary of State,,REP,FRED GRANUM,24,22.86%
Benton,PRECINCT 02,Secretary of State,,REP,BETSY L. CLOSE,64,60.95%
Benton,PRECINCT 02,Secretary of State,,REP,Write-Ins,2,1.90%
Benton,PRECINCT 02,Secretary of State,,REP,Total,90,
Benton,PRECINCT 02,Secretary of State,,REP,Under-Votes,14,13.33%
Benton,PRECINCT 02,Secretary of State,,REP,Over-Votes,1,0.95%
Benton,PRECINCT 02,Secretary of State,,REP,Total Votes Cast,105,
Benton,PRECINCT 03,Secretary of State,,REP,FRED GRANUM,66,25.58%
Benton,PRECINCT 03,Secretary of State,,REP,BETSY L. CLOSE,166,64.34%
Benton,PRECINCT 03,Secretary of State,,REP,Write-Ins,4,1.55%
Benton,PRECINCT 03,Secretary of State,,REP,Total,236,
Benton,PRECINCT 03,Secretary of State,,REP,Under-Votes,22,8.53%
Benton,PRECINCT 03,Secretary of State,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 03,Secretary of State,,REP,Total Votes Cast,258,
Benton,PRECINCT 04,Secretary of State,,REP,FRED GRANUM,31,26.50%
Benton,PRECINCT 04,Secretary of State,,REP,BETSY L. CLOSE,68,58.12%
Benton,PRECINCT 04,Secretary of State,,REP,Write-Ins,0,0.00%
Benton,PRECINCT 04,Secretary of State,,REP,Total,99,
Benton,PRECINCT 04,Secretary of State,,REP,Under-Votes,18,15.38%
Benton,PRECINCT 04,Secretary of State,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 04,Secretary of State,,REP,Total Votes Cast,117,
Benton,PRECINCT 05,Secretary of State,,REP,FRED GRANUM,54,27.14%
Benton,PRECINCT 05,Secretary of State,,REP,BETSY L. CLOSE,123,61.81%
Benton,PRECINCT 05,Secretary of State,,REP,Write-Ins,0,0.00%
Benton,PRECINCT 05,Secretary of State,,REP,Total,177,
Benton,PRECINCT 05,Secretary of State,,REP,Under-Votes,22,11.06%
Benton,PRECINCT 05,Secretary of State,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 05,Secretary of State,,REP,Total Votes Cast,199,
Benton,PRECINCT 06,Secretary of State,,REP,FRED GRANUM,75,20.44%
Benton,PRECINCT 06,Secretary of State,,REP,BETSY L. CLOSE,266,72.48%
Benton,PRECINCT 06,Secretary of State,,REP,Write-Ins,2,0.54%
Benton,PRECINCT 06,Secretary of State,,REP,Total,343,
Benton,PRECINCT 06,Secretary of State,,REP,Under-Votes,24,6.54%
Benton,PRECINCT 06,Secretary of State,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 06,Secretary of State,,REP,Total Votes Cast,367,
Benton,PRECINCT 07,Secretary of State,,REP,FRED GRANUM,106,20.35%
Benton,PRECINCT 07,Secretary of State,,REP,BETSY L. CLOSE,363,69.67%
Benton,PRECINCT 07,Secretary of State,,REP,Write-Ins,5,0.96%
Benton,PRECINCT 07,Secretary of State,,REP,Total,474,
Benton,PRECINCT 07,Secretary of State,,REP,Under-Votes,47,9.02%
Benton,PRECINCT 07,Secretary of State,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 07,Secretary of State,,REP,Total Votes Cast,521,
Benton,PRECINCT 08,Secretary of State,,REP,FRED GRANUM,167,25.77%
Benton,PRECINCT 08,Secretary of State,,REP,BETSY L. CLOSE,411,63.43%
Benton,PRECINCT 08,Secretary of State,,REP,Write-Ins,4,0.62%
Benton,PRECINCT 08,Secretary of State,,REP,Total,582,
Benton,PRECINCT 08,Secretary of State,,REP,Under-Votes,66,10.19%
Benton,PRECINCT 08,Secretary of State,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 08,Secretary of State,,REP,Total Votes Cast,648,
Benton,PRECINCT 09,Secretary of State,,REP,FRED GRANUM,104,23.91%
Benton,PRECINCT 09,Secretary of State,,REP,BETSY L. CLOSE,295,67.82%
Benton,PRECINCT 09,Secretary of State,,REP,Write-Ins,1,0.23%
Benton,PRECINCT 09,Secretary of State,,REP,Total,400,
Benton,PRECINCT 09,Secretary of State,,REP,Under-Votes,35,8.05%
Benton,PRECINCT 09,Secretary of State,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 09,Secretary of State,,REP,Total Votes Cast,435,
Benton,PRECINCT 10,Secretary of State,,REP,FRED GRANUM,87,26.85%
Benton,PRECINCT 10,Secretary of State,,REP,BETSY L. CLOSE,200,61.73%
Benton,PRECINCT 10,Secretary of State,,REP,Write-Ins,1,0.31%
Benton,PRECINCT 10,Secretary of State,,REP,Total,288,
Benton,PRECINCT 10,Secretary of State,,REP,Under-Votes,36,11.11%
Benton,PRECINCT 10,Secretary of State,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 10,Secretary of State,,REP,Total Votes Cast,324,
Benton,PRECINCT 11,Secretary of State,,REP,FRED GRANUM,176,21.73%
Benton,PRECINCT 11,Secretary of State,,REP,BETSY L. CLOSE,610,75.31%
Benton,PRECINCT 11,Secretary of State,,REP,Write-Ins,0,0.00%
Benton,PRECINCT 11,Secretary of State,,REP,Total,786,
Benton,PRECINCT 11,Secretary of State,,REP,Under-Votes,24,2.96%
Benton,PRECINCT 11,Secretary of State,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 11,Secretary of State,,REP,Total Votes Cast,810,
Benton,PRECINCT 12,Secretary of State,,REP,FRED GRANUM,20,22.73%
Benton,PRECINCT 12,Secretary of State,,REP,BETSY L. CLOSE,65,73.86%
Benton,PRECINCT 12,Secretary of State,,REP,Write-Ins,0,0.00%
Benton,PRECINCT 12,Secretary of State,,REP,Total,85,
Benton,PRECINCT 12,Secretary of State,,REP,Under-Votes,3,3.41%
Benton,PRECINCT 12,Secretary of State,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 12,Secretary of State,,REP,Total Votes Cast,88,
Benton,PRECINCT 13,Secretary of State,,REP,FRED GRANUM,20,43.48%
Benton,PRECINCT 13,Secretary of State,,REP,BETSY L. CLOSE,17,36.96%
Benton,PRECINCT 13,Secretary of State,,REP,Write-Ins,2,4.35%
Benton,PRECINCT 13,Secretary of State,,REP,Total,39,
Benton,PRECINCT 13,Secretary of State,,REP,Under-Votes,7,15.22%
Benton,PRECINCT 13,Secretary of State,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 13,Secretary of State,,REP,Total Votes Cast,46,
Benton,PRECINCT 14,Secretary of State,,REP,FRED GRANUM,27,26.21%
Benton,PRECINCT 14,Secretary of State,,REP,BETSY L. CLOSE,62,60.19%
Benton,PRECINCT 14,Secretary of State,,REP,Write-Ins,1,0.97%
Benton,PRECINCT 14,Secretary of State,,REP,Total,90,
Benton,PRECINCT 14,Secretary of State,,REP,Under-Votes,13,12.62%
Benton,PRECINCT 14,Secretary of State,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 14,Secretary of State,,REP,Total Votes Cast,103,
Benton,PRECINCT 15,Secretary of State,,REP,FRED GRANUM,121,27.88%
Benton,PRECINCT 15,Secretary of State,,REP,BETSY L. CLOSE,263,60.60%
Benton,PRECINCT 15,Secretary of State,,REP,Write-Ins,0,0.00%
Benton,PRECINCT 15,Secretary of State,,REP,Total,384,
Benton,PRECINCT 15,Secretary of State,,REP,Under-Votes,49,11.29%
Benton,PRECINCT 15,Secretary of State,,REP,Over-Votes,1,0.23%
Benton,PRECINCT 15,Secretary of State,,REP,Total Votes Cast,434,
Benton,PRECINCT 16,Secretary of State,,REP,FRED GRANUM,54,19.78%
Benton,PRECINCT 16,Secretary of State,,REP,BETSY L. CLOSE,199,72.89%
Benton,PRECINCT 16,Secretary of State,,REP,Write-Ins,5,1.83%
Benton,PRECINCT 16,Secretary of State,,REP,Total,258,
Benton,PRECINCT 16,Secretary of State,,REP,Under-Votes,15,5.49%
Benton,PRECINCT 16,Secretary of State,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 16,Secretary of State,,REP,Total Votes Cast,273,
Benton,PRECINCT 17,Secretary of State,,REP,FRED GRANUM,129,23.16%
Benton,PRECINCT 17,Secretary of State,,REP,BETSY L. CLOSE,398,71.45%
Benton,PRECINCT 17,Secretary of State,,REP,Write-Ins,4,0.72%
Benton,PRECINCT 17,Secretary of State,,REP,Total,531,
Benton,PRECINCT 17,Secretary of State,,REP,Under-Votes,26,4.67%
Benton,PRECINCT 17,Secretary of State,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 17,Secretary of State,,REP,Total Votes Cast,557,
Benton,PRECINCT 18,Secretary of State,,REP,FRED GRANUM,53,18.66%
Benton,PRECINCT 18,Secretary of State,,REP,BETSY L. CLOSE,219,77.11%
Benton,PRECINCT 18,Secretary of State,,REP,Write-Ins,0,0.00%
Benton,PRECINCT 18,Secretary of State,,REP,Total,272,
Benton,PRECINCT 18,Secretary of State,,REP,Under-Votes,12,4.23%
Benton,PRECINCT 18,Secretary of State,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 18,Secretary of State,,REP,Total Votes Cast,284,
Benton,PRECINCT 19,Secretary of State,,REP,FRED GRANUM,83,26.27%
Benton,PRECINCT 19,Secretary of State,,REP,BETSY L. CLOSE,206,65.19%
Benton,PRECINCT 19,Secretary of State,,REP,Write-Ins,0,0.00%
Benton,PRECINCT 19,Secretary of State,,REP,Total,289,
Benton,PRECINCT 19,Secretary of State,,REP,Under-Votes,27,8.54%
Benton,PRECINCT 19,Secretary of State,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 19,Secretary of State,,REP,Total Votes Cast,316,
Benton,PRECINCT 20,Secretary of State,,REP,FRED GRANUM,79,34.65%
Benton,PRECINCT 20,Secretary of State,,REP,BETSY L. CLOSE,122,53.51%
Benton,PRECINCT 20,Secretary of State,,REP,Write-Ins,0,0.00%
Benton,PRECINCT 20,Secretary of State,,REP,Total,201,
Benton,PRECINCT 20,Secretary of State,,REP,Under-Votes,27,11.84%
Benton,PRECINCT 20,Secretary of State,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 20,Secretary of State,,REP,Total Votes Cast,228,
Benton,PRECINCT 01,State Treasurer,,DEM,RANDALL EDWARDS,628,76.87%
Benton,PRECINCT 01,State Treasurer,,DEM,Write-Ins,5,0.61%
Benton,PRECINCT 01,State Treasurer,,DEM,Total,633,
Benton,PRECINCT 01,State Treasurer,,DEM,Under-Votes,184,22.52%
Benton,PRECINCT 01,State Treasurer,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 01,State Treasurer,,DEM,Total Votes Cast,817,
Benton,PRECINCT 02,State Treasurer,,DEM,RANDALL EDWARDS,273,69.64%
Benton,PRECINCT 02,State Treasurer,,DEM,Write-Ins,4,1.02%
Benton,PRECINCT 02,State Treasurer,,DEM,Total,277,
Benton,PRECINCT 02,State Treasurer,,DEM,Under-Votes,115,29.34%
Benton,PRECINCT 02,State Treasurer,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 02,State Treasurer,,DEM,Total Votes Cast,392,
Benton,PRECINCT 03,State Treasurer,,DEM,RANDALL EDWARDS,421,73.60%
Benton,PRECINCT 03,State Treasurer,,DEM,Write-Ins,6,1.05%
Benton,PRECINCT 03,State Treasurer,,DEM,Total,427,
Benton,PRECINCT 03,State Treasurer,,DEM,Under-Votes,145,25.35%
Benton,PRECINCT 03,State Treasurer,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 03,State Treasurer,,DEM,Total Votes Cast,572,
Benton,PRECINCT 04,State Treasurer,,DEM,RANDALL EDWARDS,246,76.64%
Benton,PRECINCT 04,State Treasurer,,DEM,Write-Ins,0,0.00%
Benton,PRECINCT 04,State Treasurer,,DEM,Total,246,
Benton,PRECINCT 04,State Treasurer,,DEM,Under-Votes,75,23.36%
Benton,PRECINCT 04,State Treasurer,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 04,State Treasurer,,DEM,Total Votes Cast,321,
Benton,PRECINCT 05,State Treasurer,,DEM,RANDALL EDWARDS,566,76.38%
Benton,PRECINCT 05,State Treasurer,,DEM,Write-Ins,3,0.40%
Benton,PRECINCT 05,State Treasurer,,DEM,Total,569,
Benton,PRECINCT 05,State Treasurer,,DEM,Under-Votes,172,23.21%
Benton,PRECINCT 05,State Treasurer,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 05,State Treasurer,,DEM,Total Votes Cast,741,
Benton,PRECINCT 06,State Treasurer,,DEM,RANDALL EDWARDS,616,77.29%
Benton,PRECINCT 06,State Treasurer,,DEM,Write-Ins,8,1.00%
Benton,PRECINCT 06,State Treasurer,,DEM,Total,624,
Benton,PRECINCT 06,State Treasurer,,DEM,Under-Votes,173,21.71%
Benton,PRECINCT 06,State Treasurer,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 06,State Treasurer,,DEM,Total Votes Cast,797,
Benton,PRECINCT 07,State Treasurer,,DEM,RANDALL EDWARDS,895,77.89%
Benton,PRECINCT 07,State Treasurer,,DEM,Write-Ins,3,0.26%
Benton,PRECINCT 07,State Treasurer,,DEM,Total,898,
Benton,PRECINCT 07,State Treasurer,,DEM,Under-Votes,251,21.85%
Benton,PRECINCT 07,State Treasurer,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 07,State Treasurer,,DEM,Total Votes Cast,"1,149",
Benton,PRECINCT 08,State Treasurer,,DEM,RANDALL EDWARDS,859,80.89%
Benton,PRECINCT 08,State Treasurer,,DEM,Write-Ins,2,0.19%
Benton,PRECINCT 08,State Treasurer,,DEM,Total,861,
Benton,PRECINCT 08,State Treasurer,,DEM,Under-Votes,201,18.93%
Benton,PRECINCT 08,State Treasurer,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 08,State Treasurer,,DEM,Total Votes Cast,"1,062",
Benton,PRECINCT 09,State Treasurer,,DEM,RANDALL EDWARDS,490,78.53%
Benton,PRECINCT 09,State Treasurer,,DEM,Write-Ins,4,0.64%
Benton,PRECINCT 09,State Treasurer,,DEM,Total,494,
Benton,PRECINCT 09,State Treasurer,,DEM,Under-Votes,130,20.83%
Benton,PRECINCT 09,State Treasurer,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 09,State Treasurer,,DEM,Total Votes Cast,624,
Benton,PRECINCT 10,State Treasurer,,DEM,RANDALL EDWARDS,297,78.57%
Benton,PRECINCT 10,State Treasurer,,DEM,Write-Ins,0,0.00%
Benton,PRECINCT 10,State Treasurer,,DEM,Total,297,
Benton,PRECINCT 10,State Treasurer,,DEM,Under-Votes,81,21.43%
Benton,PRECINCT 10,State Treasurer,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 10,State Treasurer,,DEM,Total Votes Cast,378,
Benton,PRECINCT 11,State Treasurer,,DEM,RANDALL EDWARDS,422,78.15%
Benton,PRECINCT 11,State Treasurer,,DEM,Write-Ins,2,0.37%
Benton,PRECINCT 11,State Treasurer,,DEM,Total,424,
Benton,PRECINCT 11,State Treasurer,,DEM,Under-Votes,116,21.48%
Benton,PRECINCT 11,State Treasurer,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 11,State Treasurer,,DEM,Total Votes Cast,540,
Benton,PRECINCT 12,State Treasurer,,DEM,RANDALL EDWARDS,25,69.44%
Benton,PRECINCT 12,State Treasurer,,DEM,Write-Ins,0,0.00%
Benton,PRECINCT 12,State Treasurer,,DEM,Total,25,
Benton,PRECINCT 12,State Treasurer,,DEM,Under-Votes,11,30.56%
Benton,PRECINCT 12,State Treasurer,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 12,State Treasurer,,DEM,Total Votes Cast,36,
Benton,PRECINCT 13,State Treasurer,,DEM,RANDALL EDWARDS,41,87.23%
Benton,PRECINCT 13,State Treasurer,,DEM,Write-Ins,1,2.13%
Benton,PRECINCT 13,State Treasurer,,DEM,Total,42,
Benton,PRECINCT 13,State Treasurer,,DEM,Under-Votes,5,10.64%
Benton,PRECINCT 13,State Treasurer,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 13,State Treasurer,,DEM,Total Votes Cast,47,
Benton,PRECINCT 14,State Treasurer,,DEM,RANDALL EDWARDS,69,66.35%
Benton,PRECINCT 14,State Treasurer,,DEM,Write-Ins,2,1.92%
Benton,PRECINCT 14,State Treasurer,,DEM,Total,71,
Benton,PRECINCT 14,State Treasurer,,DEM,Under-Votes,33,31.73%
Benton,PRECINCT 14,State Treasurer,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 14,State Treasurer,,DEM,Total Votes Cast,104,
Benton,PRECINCT 15,State Treasurer,,DEM,RANDALL EDWARDS,416,75.09%
Benton,PRECINCT 15,State Treasurer,,DEM,Write-Ins,4,0.72%
Benton,PRECINCT 15,State Treasurer,,DEM,Total,420,
Benton,PRECINCT 15,State Treasurer,,DEM,Under-Votes,134,24.19%
Benton,PRECINCT 15,State Treasurer,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 15,State Treasurer,,DEM,Total Votes Cast,554,
Benton,PRECINCT 16,State Treasurer,,DEM,RANDALL EDWARDS,270,75.00%
Benton,PRECINCT 16,State Treasurer,,DEM,Write-Ins,1,0.28%
Benton,PRECINCT 16,State Treasurer,,DEM,Total,271,
Benton,PRECINCT 16,State Treasurer,,DEM,Under-Votes,89,24.72%
Benton,PRECINCT 16,State Treasurer,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 16,State Treasurer,,DEM,Total Votes Cast,360,
Benton,PRECINCT 17,State Treasurer,,DEM,RANDALL EDWARDS,568,75.03%
Benton,PRECINCT 17,State Treasurer,,DEM,Write-Ins,2,0.26%
Benton,PRECINCT 17,State Treasurer,,DEM,Total,570,
Benton,PRECINCT 17,State Treasurer,,DEM,Under-Votes,187,24.70%
Benton,PRECINCT 17,State Treasurer,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 17,State Treasurer,,DEM,Total Votes Cast,757,
Benton,PRECINCT 18,State Treasurer,,DEM,RANDALL EDWARDS,153,78.87%
Benton,PRECINCT 18,State Treasurer,,DEM,Write-Ins,2,1.03%
Benton,PRECINCT 18,State Treasurer,,DEM,Total,155,
Benton,PRECINCT 18,State Treasurer,,DEM,Under-Votes,39,20.10%
Benton,PRECINCT 18,State Treasurer,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 18,State Treasurer,,DEM,Total Votes Cast,194,
Benton,PRECINCT 19,State Treasurer,,DEM,RANDALL EDWARDS,318,68.39%
Benton,PRECINCT 19,State Treasurer,,DEM,Write-Ins,2,0.43%
Benton,PRECINCT 19,State Treasurer,,DEM,Total,320,
Benton,PRECINCT 19,State Treasurer,,DEM,Under-Votes,145,31.18%
Benton,PRECINCT 19,State Treasurer,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 19,State Treasurer,,DEM,Total Votes Cast,465,
Benton,PRECINCT 20,State Treasurer,,DEM,RANDALL EDWARDS,171,70.08%
Benton,PRECINCT 20,State Treasurer,,DEM,Write-Ins,6,2.46%
Benton,PRECINCT 20,State Treasurer,,DEM,Total,177,
Benton,PRECINCT 20,State Treasurer,,DEM,Under-Votes,67,27.46%
Benton,PRECINCT 20,State Treasurer,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 20,State Treasurer,,DEM,Total Votes Cast,244,
Benton,PRECINCT 01,State Treasurer,,REP,JEFF CATON,398,74.39%
Benton,PRECINCT 01,State Treasurer,,REP,Write-Ins,6,1.12%
Benton,PRECINCT 01,State Treasurer,,REP,Total,404,
Benton,PRECINCT 01,State Treasurer,,REP,Under-Votes,131,24.49%
Benton,PRECINCT 01,State Treasurer,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 01,State Treasurer,,REP,Total Votes Cast,535,
Benton,PRECINCT 02,State Treasurer,,REP,JEFF CATON,70,66.67%
Benton,PRECINCT 02,State Treasurer,,REP,Write-Ins,3,2.86%
Benton,PRECINCT 02,State Treasurer,,REP,Total,73,
Benton,PRECINCT 02,State Treasurer,,REP,Under-Votes,31,29.52%
Benton,PRECINCT 02,State Treasurer,,REP,Over-Votes,1,0.95%
Benton,PRECINCT 02,State Treasurer,,REP,Total Votes Cast,105,
Benton,PRECINCT 03,State Treasurer,,REP,JEFF CATON,188,72.87%
Benton,PRECINCT 03,State Treasurer,,REP,Write-Ins,5,1.94%
Benton,PRECINCT 03,State Treasurer,,REP,Total,193,
Benton,PRECINCT 03,State Treasurer,,REP,Under-Votes,65,25.19%
Benton,PRECINCT 03,State Treasurer,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 03,State Treasurer,,REP,Total Votes Cast,258,
Benton,PRECINCT 04,State Treasurer,,REP,JEFF CATON,79,67.52%
Benton,PRECINCT 04,State Treasurer,,REP,Write-Ins,0,0.00%
Benton,PRECINCT 04,State Treasurer,,REP,Total,79,
Benton,PRECINCT 04,State Treasurer,,REP,Under-Votes,38,32.48%
Benton,PRECINCT 04,State Treasurer,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 04,State Treasurer,,REP,Total Votes Cast,117,
Benton,PRECINCT 05,State Treasurer,,REP,JEFF CATON,139,69.85%
Benton,PRECINCT 05,State Treasurer,,REP,Write-Ins,3,1.51%
Benton,PRECINCT 05,State Treasurer,,REP,Total,142,
Benton,PRECINCT 05,State Treasurer,,REP,Under-Votes,57,28.64%
Benton,PRECINCT 05,State Treasurer,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 05,State Treasurer,,REP,Total Votes Cast,199,
Benton,PRECINCT 06,State Treasurer,,REP,JEFF CATON,291,79.29%
Benton,PRECINCT 06,State Treasurer,,REP,Write-Ins,1,0.27%
Benton,PRECINCT 06,State Treasurer,,REP,Total,292,
Benton,PRECINCT 06,State Treasurer,,REP,Under-Votes,75,20.44%
Benton,PRECINCT 06,State Treasurer,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 06,State Treasurer,,REP,Total Votes Cast,367,
Benton,PRECINCT 07,State Treasurer,,REP,JEFF CATON,368,70.63%
Benton,PRECINCT 07,State Treasurer,,REP,Write-Ins,8,1.54%
Benton,PRECINCT 07,State Treasurer,,REP,Total,376,
